log_message,target_label,complexity,message_length
Database conn pool initialized with 10 conns,system_notification,bert,44
"Legacy email template system deprecated, use new template engine",deprecation_warning,bert,64
File upload completed: config.yaml (45MB) by user john.doe,user_action,bert,58
User manager.ops created new project 'Q1-Financials',user_action,bert,52
User session expired after {minutes} minutes for user manager.ops,user_action,bert,65
File upload completed: quarterly.xlsx (1024MB) by user alice.smith,user_action,bert,66
"Cache cleared: 50 entries removed, 512MB freed",system_notification,bert,46
File upload completed: backup.zip (45MB) by user alice.smith,user_action,bert,60
"Report format XML will be discontinued, migrate to Parquet by Dec 2024",deprecation_warning,bert,70
"API endpoint /metrics is deprecated, migrate to /v3/auth by Dec 2024",deprecation_warning,bert,68
ETL pipeline completed: 100 records processed in {minutes} minutes,system_notification,bert,66
File upload failed: quarterly.xlsx exceeds 250MB limit,workflow_error,bert,54
"API endpoint /v1/users is deprecated, migrate to /v2/users by Dec 2024",deprecation_warning,bert,70
"Cache cleared: 100 entries removed, 512MB freed",system_notification,bert,47
User temp.user logged in from IP {ip},user_action,bert,37
ETL pipeline completed: 1500 records processed in {minutes} minutes,system_notification,bert,67
File upload completed: quarterly.xlsx (250MB) by user admin,user_action,bert,59
API rate limit exceeded for client alpha-inc (10 requests/minute),workflow_error,bert,65
"Report format XML will be discontinued, migrate to JSON by Dec 2024",deprecation_warning,bert,67
File upload completed: report.pdf (45MB) by user alice.smith,user_action,bert,60
"Cache cleared: 2500 entries removed, 100MB freed",system_notification,bert,48
"API endpoint /v1/users is deprecated, migrate to /v3/auth by Q2 2025",deprecation_warning,bert,68
Database conn timeout after 15 seconds,workflow_error,bert,38
Database connection pool initialized with 5 connections,system_notification,bert,55
"Cache cleared: 2500 entries removed, 250MB freed",system_notification,bert,48
"API endpoint /v1/users is deprecated, migrate to /v2/users by Dec 2024",deprecation_warning,bert,70
App started successfully on port 443,system_notification,bert,36
File upload completed: quarterly.xlsx (45MB) by user manager.ops,user_action,bert,64
File upload completed: data.csv (100MB) by user admin,user_action,bert,53
File upload completed: backup.zip (1024MB) by user manager.ops,user_action,bert,62
File upload failed: backup.zip exceeds 1024MB limit,workflow_error,bert,51
Database conn timeout after 15 seconds,workflow_error,bert,38
User admin logged in from IP 10.0.0.45,user_action,bert,38
Configuration file report.pdf reloaded successfully,system_notification,bert,51
Memory usage: 75% of heap (7.1GB/16GB),system_notification,bert,38
Config file data.csv reloaded successfully,system_notification,bert,42
File upload failed: config.yaml exceeds 512MB limit,workflow_error,bert,51
"API endpoint /auth/login is deprecated, migrate to /v3/auth by Jan 2025",deprecation_warning,bert,71
Document shared: quarterly.xlsx shared with team-leads@company.com,user_action,bert,66
Credit card authorization declined: card expired,workflow_error,bert,48
Service timeout: shipping unreachable,workflow_error,bert,37
Two-factor authentication enabled for user john.doe,user_action,bert,51
Document shared: data.csv shared with finance-team@company.com,user_action,bert,62
File upload completed: backup.zip (512MB) by user alice.smith,user_action,bert,61
SSL certificate renewed for domain service.domain.net,system_notification,bert,53
Memory usage: 60% of heap (7.1GB/8GB),system_notification,bert,37
Account locked: 5 failed login attempts for alice.smith,user_action,bert,55
Document shared: backup.zip shared with finance-team@company.com,user_action,bert,64
Password changed successfully for user ID 78934,user_action,bert,47
Account locked: 50 failed login attempts for alice.smith,user_action,bert,56
API rate limit exceeded for client alpha-inc (100 requests/minute),workflow_error,bert,66
Service timeout: auth unreachable,workflow_error,bert,33
API rate limit exceeded for client xyz-corp (5 requests/minute),workflow_error,bert,63
Configuration option 'debug=true' will be removed in version 2.0,deprecation_warning,bert,64
API rate limit exceeded for client alpha-inc (1250 requests/minute),workflow_error,bert,67
File upload completed: config.yaml (100MB) by user manager.ops,user_action,bert,62
Memory usage: 60% of heap (4.2GB/8GB),system_notification,bert,37
Credit card authorization declined: limit exceeded,workflow_error,bert,50
"Method calculateTax() deprecated since 2.0, use VATService instead",deprecation_warning,bert,66
"Db driver postgres-9.x is deprecated, upgrade to 4.0",deprecation_warning,bert,52
File upload completed: backup.zip (250MB) by user alice.smith,user_action,bert,61
"Db driver postgres-9.x is deprecated, upgrade to 3.0",deprecation_warning,bert,52
"Report format XML will be discontinued, migrate to Parquet by Dec 2024",deprecation_warning,bert,70
File upload completed: report.pdf (100MB) by user alice.smith,user_action,bert,61
Account locked: 5 failed login attempts for john.doe,user_action,bert,52
File upload completed: quarterly.xlsx (250MB) by user john.doe,user_action,bert,62
User session expired after {minutes} minutes for user manager.ops,user_action,bert,65
File upload completed: report.pdf (250MB) by user alice.smith,user_action,bert,61
Queue processing failed: card expired,workflow_error,bert,37
Db connection pool initialized with 5 connections,system_notification,bert,49
User session expired after {minutes} minutes for user john.doe,user_action,bert,62
"API endpoint /auth/login is deprecated, migrate to /v2/users by Q2 2025",deprecation_warning,bert,71
"Cache cleared: 100 entries removed, 512MB freed",system_notification,bert,47
File upload failed: backup.zip exceeds 512MB limit,workflow_error,bert,50
Service timeout: authentication unreachable,workflow_error,bert,43
Database connection pool initialized with 100 connections,system_notification,bert,57
Memory usage: 82% of heap (4.2GB/8GB),system_notification,bert,37
Configuration file report.pdf reloaded successfully,system_notification,bert,51
Memory usage: 45% of heap (6.2GB/16GB),system_notification,bert,38
"Cache cleared: 2500 entries removed, 1024MB freed",system_notification,bert,49
File upload failed: backup.zip exceeds 250MB limit,workflow_error,bert,50
Two-factor auth enabled for user alice.smith,user_action,bert,44
Db connection pool initialized with 1500 connections,system_notification,bert,52
Account locked: 50 failed login attempts for admin,user_action,bert,50
API rate limit exceeded for client alpha-inc (20 requests/minute),workflow_error,bert,65
"Report format CSV will be discontinued, migrate to JSON by Q2 2025",deprecation_warning,bert,66
"Cache cleared: 1250 entries removed, 1024MB freed",system_notification,bert,49
"Method calculateTax() deprecated since 4.0, use VATService instead",deprecation_warning,bert,66
Configuration option 'legacy_mode=true' will be removed in version 3.0,deprecation_warning,bert,70
API rate limit exceeded for client xyz-corp (20 requests/minute),workflow_error,bert,64
"Cache cleared: 5 entries removed, 100MB freed",system_notification,bert,45
File upload failed: data.csv exceeds 100MB limit,workflow_error,bert,48
File upload completed: quarterly.xlsx (100MB) by user alice.smith,user_action,bert,65
"Legacy email template system deprecated, use new template engine",deprecation_warning,bert,64
"Report format CSV will be discontinued, migrate to Parquet by Q2 2025",deprecation_warning,bert,69
Load balancer health check passed - 5 nodes healthy,system_notification,bert,51
Credit card authz declined: card expired,workflow_error,bert,40
Db connection pool initialized with 1500 connections,system_notification,bert,52
User session expired after 15 minutes for user alice.smith,user_action,bert,58
File upload failed: backup.zip exceeds 250MB limit,workflow_error,bert,50
Credit card authz declined: invalid CVV,workflow_error,bert,39
API endpoint /metrics responding normally (250ms),system_notification,bert,49
Document shared: report.pdf shared with finance-team@company.com,user_action,bert,64
API rate limit exceeded for client xyz-corp (100 requests/minute),workflow_error,bert,65
Account locked: 20 failed login attempts for temp.user,user_action,bert,54
User alice.smith created new project 'Q4-Analytics',user_action,bert,51
ETL pipeline completed: 10 records processed in 60 minutes,system_notification,bert,58
"Cache cleared: 1500 entries removed, 45MB freed",system_notification,bert,47
"Report format CSV will be discontinued, migrate to JSON by Jan 2025",deprecation_warning,bert,67
"Cache cleared: 100 entries removed, 250MB freed",system_notification,bert,47
User temp.user logged in from IP {ip},user_action,bert,37
File upload completed: config.yaml (512MB) by user alice.smith,user_action,bert,62
"Cache cleared: 1250 entries removed, 250MB freed",system_notification,bert,48
Db connection timeout after 15 seconds,workflow_error,bert,38
"API endpoint /auth/login is deprecated, migrate to /v2/users by Q2 2025",deprecation_warning,bert,71
File upload completed: quarterly.xlsx (1024MB) by user admin,user_action,bert,60
"API endpoint /v2/orders is deprecated, migrate to /v3/auth by Dec 2024",deprecation_warning,bert,70
User session expired after 60 minutes for user admin,user_action,bert,52
Account locked: 5 failed login attempts for temp.user,user_action,bert,53
Account locked: 100 failed login attempts for manager.ops,user_action,bert,57
App started successfully on port 3000,system_notification,bert,37
"API endpoint /auth/login is deprecated, migrate to /v2/users by Dec 2024",deprecation_warning,bert,72
"API endpoint /v2/orders is deprecated, migrate to /v3/auth by Jan 2025",deprecation_warning,bert,70
Legacy authentication module will be sunset in Q2 2024,deprecation_warning,bert,54
"API endpoint /v2/orders is deprecated, migrate to /v3/auth by Dec 2024",deprecation_warning,bert,70
ETL pipeline completed: 5 records processed in {minutes} minutes,system_notification,bert,64
"Cache cleared: 10 entries removed, 512MB freed",system_notification,bert,46
Configuration option 'legacy_mode=true' will be removed in version 3.0,deprecation_warning,bert,70
Db connection pool initialized with 100 connections,system_notification,bert,51
File upload completed: quarterly.xlsx (100MB) by user temp.user,user_action,bert,63
File upload failed: config.yaml exceeds 100MB limit,workflow_error,bert,51
